SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetAcc.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

1400	-0,061933561939377241	1400	119,99991069606227	1400	-0,27186529358496336	1400	120	1400	-0,057197011116605245	1400	0	1400	0
1410	-0,072424467239525267	1410	119,99549322582477	1410	-0,98143919035410243	1410	120	1410	-0,057197011116605245	1410	0	1410	0
1420	-0,061347019302728095	1420	119,99858225954577	1420	-0,29935363654451019	1420	120	1420	-0,057197011116605245	1420	0	1420	0
1430	-0,064307900805392754	1430	119,9968603142103	1430	-0,37788323539217428	1430	120	1430	-0,057197011116605245	1430	0	1430	0
1440	-0,055360108198167862	1440	120,00021495921912	1440	-0,29366484244216173	1440	120	1440	-0,057197011116605245	1440	0	1440	0
1450	-0,052674351502067646	1450	120,00245206136567	1450	1,0068790534704057	1450	120	1450	-0,057197011116605245	1450	0	1450	0
1460	-0,062769947119763608	1460	119,99896861393221	1460	-0,4172862334093359	1460	120	1460	-0,057197011116605245	1460	0	1460	0
1470	-0,056538117511513067	1470	119,99757124143002	1470	0,079952972534068731	1470	120	1470	-0,057197011116605245	1470	0	1470	0
1480	-0,059783006863439195	1480	119,99819694460784	1480	-0,18790505456334294	1480	120	1480	-0,057197011116605245	1480	0	1480	0
1490	-0,0646060547981932	1490	119,99873970591369	1490	-0,23550625990848587	1490	120	1490	-0,057197011116605245	1490	0	1490	0
1500	-0,056144663439694542	1500	120,00065318998014	1500	0,96973456687734172	1500	120	1500	-0,057197011116605245	1500	0	1500	0
1510	-0,060502345855701738	1510	119,99922616668881	1510	-0,41869419415203768	1510	120	1510	-0,057197011116605245	1510	0	1510	0
1520	-0,069927449216316773	1520	119,99767706579175	1520	-0,67447599624289289	1520	120	1520	-0,057197011116605245	1520	0	1520	0
1530	-0,051806564333904889	1530	120,00177158712866	1530	0,44023083769147631	1530	120	1530	-0,057197011116605245	1530	0	1530	0
1540	-0,070615443527734051	1540	120,00043282469186	1540	-0,26962616852679588	1540	120	1540	-0,057197011116605245	1540	0	1540	0
1550	-0,073197773319720535	1550	119,99635148927912	1550	-0,6549313347111333	1550	120	1550	-0,057197011116605245	1550	0	1550	0
1560	-0,0707536997191689	1560	119,99852526199385	1560	0,1027567801950922	1560	120	1560	-0,057197011116605245	1560	0	1560	0
1570	-0,0541779815218068	1570	120,0026555287197	1570	0,43728219772623822	1570	120	1570	-0,057197011116605245	1570	0	1570	0
1580	-0,060346143006005055	1580	120,00118830551189	1580	-0,086872337838721669	1580	120	1580	-0,057197011116605245	1580	0	1580	0
1590	-0,063431995103450586	1590	119,99990132116351	1590	-0,299173309569328	1590	120	1590	-0,057197011116605245	1590	0	1590	0
1600	-0,055155576905528643	1600	119,99953704184945	1600	-0,0072382420160781932	1600	120	1600	-0,057197011116605245	1600	0	1600	0
1610	-0,061248954724547215	1610	119,999972566611	1610	-0,16145960945997023	1610	120	1610	-0,057197011116605245	1610	0	1610	0
1620	-0,066816911259824821	1620	120,00030328026509	1620	-0,31154453271434329	1620	120	1620	-0,057197011116605245	1620	0	1620	0
1630	-0,065623506718718153	1630	119,99908400302229	1630	-0,63773527115865813	1630	120	1630	-0,057197011116605245	1630	0	1630	0
1640	-0,064444085590359482	1640	119,99821274522371	1640	-0,13950208547569171	1640	120	1640	-0,057197011116605245	1640	0	1640	0
1650	-0,057483918841215904	1650	120,00072893509005	1650	0,75099634932427606	1650	120	1650	-0,057197011116605245	1650	0	1650	0
1660	-0,071555155941558882	1660	119,99766894483517	1660	-0,6325445296653146	1660	120	1660	-0,057197011116605245	1660	0	1660	0
1670	-0,059545093547229012	1670	120,00194701207472	1670	0,52636959172006137	1670	120	1670	-0,057197011116605245	1670	0	1670	0
1680	-0,06546064888197016	1680	119,99792770621625	1680	-0,7132465757190819	1680	120	1680	-0,057197011116605245	1680	0	1680	0
1690	-0,059298607136972312	1690	119,999007134149	1690	0,34184048008947421	1690	120	1690	-0,057197011116605245	1690	0	1690	0
1700	-0,054895190783433419	1700	120,00319397467192	1700	0,6751970737537758	1700	120	1700	-0,057197011116605245	1700	0	1700	0
1710	-0,05639828986419166	1710	120,00196668502112	1710	-0,0357528644990546	1710	120	1710	-0,057197011116605245	1710	0	1710	0
1720	-0,0612849635966558	1720	120,00213158019705	1720	-0,070525040018167978	1720	120	1720	-0,057197011116605245	1720	0	1720	0
1730	-0,061271640524281433	1730	120,00045147993447	1730	-0,15546989932422753	1730	120	1730	-0,057197011116605245	1730	0	1730	0
1740	-0,055192109460859611	1740	119,99875066388522	1740	0,47942923168132334	1740	120	1740	-0,057197011116605245	1740	0	1740	0
1750	-0,056546286092615979	1750	119,99864737904102	1750	0,31038101733591011	1750	120	1750	-0,057197011116605245	1750	0	1750	0
1760	-0,066093439545957491	1760	119,9992068117095	1760	-0,11680570594619415	1760	120	1760	-0,057197011116605245	1760	0	1760	0
1770	-0,062377812716642479	1770	120,00084440438509	1770	0,53043191311922766	1770	120	1770	-0,057197011116605245	1770	0	1770	0
1780	-0,061197589292719005	1780	119,9982066096694	1780	0,24872388078354543	1780	120	1780	-0,057197011116605245	1780	0	1780	0
1790	-0,065888439068658045	1790	119,99832052037453	1790	-0,15002359398720833	1790	120	1790	-0,057197011116605245	1790	0	1790	0
1800	-0,06187634421764792	1800	119,99972071200835	1800	-0,21443854208841381	1800	120	1800	-0,057197011116605245	1800	0	1800	0
1810	-0,051980721356331562	1810	120,0022517141321	1810	0,79933631523339888	1810	120	1810	-0,057197011116605245	1810	0	1810	0
1820	-0,053367027267115556	1820	120,00177431305355	1820	-0,068873189426205	1820	120	1820	-0,057197011116605245	1820	0	1820	0
1830	-0,067900527962128712	1830	120,00154027755151	1830	-0,47029871857205474	1830	120	1830	-0,057197011116605245	1830	0	1830	0
1840	-0,051392842213755514	1840	120,00394246817533	1840	0,34399481709228791	1840	120	1840	-0,057197011116605245	1840	0	1840	0
1850	-0,062083168079813261	1850	120,0005493826426	1850	-0,2730973793241952	1850	120	1850	-0,057197011116605245	1850	0	1850	0
1860	-0,069119914256290133	1860	119,99871665571858	1860	-0,26591799818192813	1860	120	1860	-0,057197011116605245	1860	0	1860	0
1870	-0,058276377714934977	1870	120,00114994106015	1870	0,066682454208368117	1870	120	1870	-0,057197011116605245	1870	0	1870	0
1880	-0,061561841860899844	1880	119,99893595197932	1880	0,14537057220531494	1880	120	1880	-0,057197011116605245	1880	0	1880	0
1890	-0,073269112633239167	1890	119,99436951369472	1890	-0,37089214969623185	1890	120	1890	-0,057197011116605245	1890	0	1890	0
1900	-0,051326938327785745	1900	119,99858598755239	1900	0,48242357886490117	1900	120	1900	-0,057197011116605245	1900	0	1900	0
1910	-0,058383113426576608	1910	119,99902067784517	1910	-0,22670284831294815	1910	120	1910	-0,057197011116605245	1910	0	1910	0
1920	-0,062822093312056015	1920	120,0002011782892	1920	-0,2911866125628555	1920	120	1920	-0,057197011116605245	1920	0	1920	0
1930	-0,066657677096437551	1930	119,99974455062687	1930	-0,12946139730611242	1930	120	1930	-0,057197011116605245	1930	0	1930	0
1940	-0,062682700717623718	1940	119,9972954907264	1940	0,55131185060290688	1940	120	1940	-0,057197011116605245	1940	0	1940	0
1950	-0,055456171836017532	1950	120,00182828205296	1950	0,0810336320381726	1950	120	1950	-0,057197011116605245	1950	0	1950	0
1960	-0,0630843379921892	1960	120,00179139316828	1960	-0,38876957830134629	1960	120	1960	-0,057197011116605245	1960	0	1960	0
1970	-0,057190388075609243	1970	120,00134916369318	1970	-0,12827241347049015	1970	120	1970	-0,057197011116605245	1970	0	1970	0
1980	-0,054316124653499949	1980	119,99927658598685	1980	0,14122693099233949	1980	120	1980	-0,057197011116605245	1980	0	1980	0
1990	-0,06278304578542708	1990	119,99760571819051	1990	0,33794083017234233	1990	120	1990	-0,057197011116605245	1990	0	1990	0
2000	-0,0602975098790224	2000	119,99802838393232	2000	-0,18427950486806011	2000	120	2000	-0,057197011116605245	2000	0	2000	0
2010	-0,066117414544058714	2010	119,99713591981883	2010	-0,34315512848758095	2010	120	2010	-0,057197011116605245	2010	0	2010	0
2020	-0,06115196918947665	2020	119,99830968029318	2020	0,0951020387587132	2020	120	2020	-0,057197011116605245	2020	0	2020	0
2030	-0,053952029350932532	2030	120,00196623367962	2030	0,08114172904984901	2030	120	2030	-0,057197011116605245	2030	0	2030	0
2040	-0,064794000148048189	2040	120,00107343005834	2040	-0,41797366645248013	2040	120	2040	-0,057197011116605245	2040	0	2040	0
2050	-0,050422850032351779	2050	120,00571603092529	2050	0,848440373627716	2050	120	2050	-0,057197011116605245	2050	0	2050	0
2060	-0,070817704805603829	2060	120,00009103263523	2060	-0,12208438440407365	2060	120	2060	-0,057197011116605245	2060	0	2060	0
2070	-0,067510523368075753	2070	119,99758410632092	2070	-0,86121444689560778	2070	120	2070	-0,057197011116605245	2070	0	2070	0
2080	-0,053264673317891545	2080	120,00006871996837	2080	0,012513709870947742	2080	120	2080	-0,057197011116605245	2080	0	2080	0
2090	-0,052535732133847893	2090	120,00151553186313	2090	0,32045297508605208	2090	120	2090	-0,057197011116605245	2090	0	2090	0
2100	-0,058862372413335508	2100	119,99935440008655	2100	0,26322192360310115	2100	120	2100	-0,057197011116605245	2100	0	2100	0
2110	-0,055526442428851575	2110	119,99857013636726	2110	-0,3369764477968859	2110	120	2110	-0,057197011116605245	2110	0	2110	0
2120	-0,058933803019735408	2120	119,99820539674512	2120	0,20596585958597086	2120	120	2120	-0,057197011116605245	2120	0	2120	0
2130	-0,066794263760916878	2130	119,99793150119709	2130	0,2250349121258165	2130	120	2130	-0,057197011116605245	2130	0	2130	0
2140	-0,05905486096620479	2140	119,99825976574883	2140	0,542286541560725	2140	120	2140	-0,057197011116605245	2140	0	2140	0
2150	-0,066201666024747	2150	120,00144705953439	2150	0,36690375967428096	2150	120	2150	-0,057197011116605245	2150	0	2150	0
2160	-0,057997924911822193	2160	119,99938432679126	2160	-0,0891629494500154	2160	120	2160	-0,057197011116605245	2160	0	2160	0
2170	-0,057146710129177561	2170	120,00118060794576	2170	-0,072851529592614345	2170	120	2170	-0,057197011116605245	2170	0	2170	0
2180	-0,066040701254869966	2180	119,99785246886717	2180	-0,17516845108143239	2180	120	2180	-0,057197011116605245	2180	0	2180	0
2190	-0,0662765018982709	2190	120,00028143118392	2190	-0,17707768448815958	2190	120	2190	-0,057197011116605245	2190	0	2190	0
2200	-0,060544530928260516	2200	120,00049752726176	2200	-0,13872301003777815	2200	120	2200	-0,057197011116605245	2200	0	2200	0
2210	-0,057799149013032111	2210	119,99917193165781	2210	0,45940090223702318	2210	120	2210	-0,057197011116605245	2210	0	2210	0
2220	-0,0583351749373271	2220	120,0006063413413	2220	0,127635314560686	2220	120	2220	-0,057197011116605245	2220	0	2220	0
2230	-0,066410977713899075	2230	120,00102906953642	2230	0,14322005376788791	2230	120	2230	-0,057197011116605245	2230	0	2230	0
2240	-0,0683899240823528	2240	119,99902571348314	2240	-0,1310275594278596	2240	120	2240	-0,057197011116605245	2240	0	2240	0
2250	-0,061031880971808006	2250	120,00090644759554	2250	-0,20635981838462708	2250	120	2250	-0,057197011116605245	2250	0	2250	0
2260	-0,0655984722142512	2260	120,0015441535475	2260	-1,1108264828183849	2260	120	2260	-0,057197011116605245	2260	0	2260	0
2270	-0,056455297209341775	2270	119,99971700123865	2270	0,31673380669660439	2270	120	2270	-0,057197011116605245	2270	0	2270	0
2280	-0,056140499934413578	2280	119,99760939735859	2280	0,30839479606922093	2280	120	2280	-0,057197011116605245	2280	0	2280	0
2290	-0,051969883876743561	2290	120,00481020412954	2290	0,5363710016674571	2290	120	2290	-0,057197011116605245	2290	0	2290	0
2300	-0,071170006624494464	2300	120,00050518103114	2300	-0,87957425245918019	2300	120	2300	-0,057197011116605245	2300	0	2300	0
2310	-0,056398189967955613	2310	120,00269618422925	2310	0,32729300987321819	2310	120	2310	-0,057197011116605245	2310	0	2310	0
2320	-0,064131737775125278	2320	120,00014667955253	2320	-0,33002263884092387	2320	120	2320	-0,057197011116605245	2320	0	2320	0
2330	-0,051332771527330207	2330	119,9990032895149	2330	0,07755235200414233	2330	120	2330	-0,057197011116605245	2330	0	2330	0
2340	-0,064565815941672655	2340	119,9980935128101	2340	-0,40880762535779136	2340	120	2340	-0,057197011116605245	2340	0	2340	0
2350	-0,06035972979071718	2350	119,99806913624462	2350	-0,26942818445555849	2350	120	2350	-0,057197011116605245	2350	0	2350	0
2360	-0,060771400908766642	2360	120,0005783679235	2360	0,24743282783081	2360	120	2360	-0,057197011116605245	2360	0	2360	0
2370	-0,063672094202115517	2370	120,00085764362103	2370	0,20186111421092756	2370	120	2370	-0,057197011116605245	2370	0	2370	0
2380	-0,071875319726353928	2380	119,99759852160516	2380	-0,61706944964665977	2380	120	2380	-0,057197011116605245	2380	0	2380	0
2390	-0,064531542106745693	2390	119,99794899557155	2390	-0,12275637858719181	2390	120	2390	-0,057197011116605245	2390	0	2390	0
2400	-0,069770924394318354	2400	119,99538039078162	2400	-0,44264357599582993	2400	120	2400	-0,057197011116605245	2400	0	2400	0
2410	-0,056428345147506012	2410	119,99600658973279	2410	0,12687937687721146	2410	120	2410	-0,057197011116605245	2410	0	2410	0
2420	-0,06062103099627783	2420	119,99635238884896	2420	0,065555356155704542	2420	120	2420	-0,057197011116605245	2420	0	2420	0
2430	-0,065231150264399212	2430	119,99634463346941	2430	0,37390653785651162	2430	120	2430	-0,057197011116605245	2430	0	2430	0
2440	-0,0647421931534535	2440	119,99827112093416	2440	0,71181901739298425	2440	120	2440	-0,057197011116605245	2440	0	2440	0
2450	-0,057352935708486388	2450	120,00159032012908	2450	-0,029862796100599723	2450	120	2450	-0,057197011116605245	2450	0	2450	0
2460	-0,067207570490860388	2460	120,00065342614421	2460	-1,0081410786161129	2460	120	2460	-0,057197011116605245	2460	0	2460	0
2470	-0,065725032667766414	2470	119,99811523119118	2470	-0,46300895014980159	2470	120	2470	-0,057197011116605245	2470	0	2470	0
2480	-0,05773684397721815	2480	119,99802531480327	2480	-0,020926367837995133	2480	120	2480	-0,057197011116605245	2480	0	2480	0
2490	-0,066784344145882649	2490	119,99559960966255	2490	0,23727550036316911	2490	120	2490	-0,057197011116605245	2490	0	2490	0
2500	-0,05639653542603712	2500	119,99791865519399	2500	0,53145442670774057	2500	120	2500	-0,057197011116605245	2500	0	2500	0
2510	-0,064309276764739284	2510	120,00009440546633	2510	-0,07729883247393099	2510	120	2510	-0,057197011116605245	2510	0	2510	0
2520	-0,065339918965962432	2520	119,99850688362328	2520	-0,54377974839867593	2520	120	2520	-0,057197011116605245	2520	0	2520	0
2530	-0,060011179510844767	2530	119,99743338107871	2530	-0,33558935130542511	2530	120	2530	-0,057197011116605245	2530	0	2530	0
2540	-0,0616266612620965	2540	119,99773256510387	2540	-0,47802674453913641	2540	120	2540	-0,057197011116605245	2540	0	2540	0
2550	-0,063647466475243414	2550	119,99844725159993	2550	-0,39743432736446305	2550	120	2550	-0,057197011116605245	2550	0	2550	0
2560	-0,054412881336618618	2560	120,00346527997965	2560	1,1764132107180505	2560	120	2560	-0,057197011116605245	2560	0	2560	0
2570	-0,061377465202709855	2570	119,99975096523315	2570	0,24688927724838533	2570	120	2570	-0,057197011116605245	2570	0	2570	0
2580	-0,0608133457744906	2580	120,00017359552992	2580	-0,1974026009560895	2580	120	2580	-0,057197011116605245	2580	0	2580	0
2590	-0,056812225612458814	2590	120,00122952187705	2590	-0,25615326218615186	2590	120	2590	-0,057197011116605245	2590	0	2590	0
2600	-0,0633718431323141	2600	119,99957982023626	2600	-0,350762043537028	2600	120	2600	-0,057197011116605245	2600	0	2600	0
2610	-0,06128933580013475	2610	120,00049833890317	2610	0,12722260128997318	2610	120	2610	-0,057197011116605245	2610	0	2610	0
2620	-0,05680096333335416	2620	120,00034813090954	2620	0,056979028223243855	2620	120	2620	-0,057197011116605245	2620	0	2620	0
2630	-0,059938454133185937	2630	120,00140939539766	2630	0,39362519364143267	2630	120	2630	-0,057197011116605245	2630	0	2630	0
2640	-0,059297317891986688	2640	119,99965765317585	2640	-0,229890898166637	2640	120	2640	-0,057197011116605245	2640	0	2640	0
2650	-0,056776647370045868	2650	120,00182606377446	2650	0,21547718216183331	2650	120	2650	-0,057197011116605245	2650	0	2650	0
2660	-0,065040899001829924	2660	119,99968807433474	2660	0,23828465708224766	2660	120	2660	-0,057197011116605245	2660	0	2660	0
2670	-0,062459394945941348	2670	119,99938124382368	2670	-0,072941174493955957	2670	120	2670	-0,057197011116605245	2670	0	2670	0
2680	-0,06458648962592009	2680	119,99994216965828	2680	-0,212986685967762	2680	120	2680	-0,057197011116605245	2680	0	2680	0
2690	-0,071257312370489961	2690	119,99795435651286	2690	-0,28659917465512225	2690	120	2690	-0,057197011116605245	2690	0	2690	0
2700	-0,051975272266469107	2700	120,00196735764961	2700	0,36525518905944404	2700	120	2700	-0,057197011116605245	2700	0	2700	0
2710	-0,068825200825641739	2710	119,99845316839563	2710	0,20265979249267735	2710	120	2710	-0,057197011116605245	2710	0	2710	0
2720	-0,055248538612350323	2720	119,99646152807586	2720	-0,2934913949445398	2720	120	2720	-0,057197011116605245	2720	0	2720	0
2730	-0,052314080280183264	2730	119,99530515163698	2730	0,44849073818523832	2730	120	2730	-0,057197011116605245	2730	0	2730	0
2740	-0,046788910770385175	2740	119,99303132792942	2740	-0,41836830802692371	2740	120	2740	-0,057197011116605245	2740	0	2740	0
2750	-0,031528943882529518	2750	119,99735092049204	2750	0,097765859098169677	2750	120	2750	-0,057197011116605245	2750	0	2750	0
2760	-0,033926895883398214	2760	119,99907119753688	2760	0,45916704576528267	2760	120	2760	-0,057197011116605245	2760	0	2760	0
2770	-0,034551650706184295	2770	120,00308431238416	2770	0,13701501373415065	2770	120	2770	-0,057197011116605245	2770	0	2770	0
2780	-0,046228575823771309	2780	120,00544972778937	2780	0,82339168237976268	2780	120	2780	-0,057197011116605245	2780	0	2780	0
2790	-0,0460655612905346	2790	120,00526000953551	2790	-0,13338166794482387	2790	120	2790	-0,057197011116605245	2790	0	2790	0
2800	-0,041569463030092242	2800	120,00621995660669	2800	0,24771385601713217	2800	120	2800	-0,057197011116605245	2800	0	2800	0
2810	-0,046073144496829546	2810	120,00738565158527	2810	0,26447837957020714	2810	120	2810	-0,057197011116605245	2810	0	2810	0
2820	-0,051973304599890441	2820	120,00269711032294	2820	-0,55188465135875431	2820	120	2820	-0,057197011116605245	2820	0	2820	0
2830	-0,056197567744196188	2830	120,00024372592527	2830	-0,52545907505390188	2830	120	2830	-0,057197011116605245	2830	0	2830	0
2840	-0,05210135766534852	2840	120,00165307778163	2840	-0,5097888227686368	2840	120	2840	-0,057197011116605245	2840	0	2840	0
2850	-0,040134407166685947	2850	120,00243341440165	2850	0,47839082459655535	2850	120	2850	-0,057197011116605245	2850	0	2850	0
2860	-0,055513128654502357	2860	119,99916128544781	2860	-0,06164203948825607	2860	120	2860	-0,057197011116605245	2860	0	2860	0
2870	-0,048787014009873036	2870	119,99802860790541	2870	-0,75477448015702331	2870	120	2870	-0,057197011116605245	2870	0	2870	0
2880	-0,058194180285239594	2880	119,99952314483352	2880	0,72953875340598107	2880	120	2880	-0,057197011116605245	2880	0	2880	0
2890	-0,053364139296523283	2890	119,99820524026561	2890	-0,5197239999231511	2890	120	2890	-0,057197011116605245	2890	0	2890	0
2900	-0,055877798194364815	2900	120,00057024939802	2900	0,30319688977667764	2900	120	2900	-0,057197011116605245	2900	0	2900	0
2910	-0,054733748557461888	2910	120,00031014550714	2910	-0,46874731772732892	2910	120	2910	-0,057197011116605245	2910	0	2910	0
2920	-0,048134360172281593	2920	120,00089670848458	2920	0,717878558578854	2920	120	2920	-0,057197011116605245	2920	0	2920	0
2930	-0,040888088473344471	2930	120,00519984521665	2930	0,36272985220680143	2930	120	2930	-0,057197011116605245	2930	0	2930	0
2940	-0,055753078841472944	2940	120,00181241957311	2940	0,44779641073469345	2940	120	2940	-0,057197011116605245	2940	0	2940	0
2950	-0,0572470948362479	2950	119,99816745868783	2950	-1,2343938784497324	2950	120	2950	-0,057197011116605245	2950	0	2950	0
2960	-0,060722498584082074	2960	120,00256690893518	2960	0,43315452148197942	2960	120	2960	-0,057197011116605245	2960	0	2960	0
2970	-0,057396181801553904	2970	119,99839504267833	2970	-0,4264110691389098	2970	120	2970	-0,057197011116605245	2970	0	2970	0
2980	-0,048253130872130005	2980	120,0032690941927	2980	0,23188991207468734	2980	120	2980	-0,057197011116605245	2980	0	2980	0
2990	-0,055410531749079769	2990	120,00006504654228	2990	0,61623464784538828	2990	120	2990	-0,057197011116605245	2990	0	2990	0
3000	-0,052685878026499808	3000	120,00073029992304	3000	0,27439697756171949	3000	120	3000	-0,057197011116605245	3000	0	3000	0
3010	-0,045791887240607142	3010	120,00262392498668	3010	0,692062767645764	3010	120	3010	-0,057197011116605245	3010	0	3010	0
3020	-0,052527152319012234	3020	119,99875577987989	3020	-0,62773615677338	3020	120	3020	-0,057197011116605245	3020	0	3020	0
3030	-0,050834662826011887	3030	120,00306537708175	3030	-0,037905788094774295	3030	120	3030	-0,057197011116605245	3030	0	3030	0
3040	-0,057178052688338039	3040	119,99951927828491	3040	0,10070860802369222	3040	120	3040	-0,057197011116605245	3040	0	3040	0
3050	-0,066259661271410183	3050	119,99844166393798	3050	-0,95561831748812054	3050	120	3050	-0,057197011116605245	3050	0	3050	0
3060	-0,053076952916850557	3060	120,00377528659975	3060	0,55174003635132451	3060	120	3060	-0,057197011116605245	3060	0	3060	0
3070	-0,047572849404131	3070	119,99896405010861	3070	-0,29322977529059391	3070	120	3070	-0,057197011116605245	3070	0	3070	0
3080	-0,046659657002932939	3080	120,00366065711118	3080	0,33527359637876125	3080	120	3080	-0,057197011116605245	3080	0	3080	0
3090	-0,049047875201364978	3090	120,00109763955078	3090	-0,35391966957254672	3090	120	3090	-0,057197011116605245	3090	0	3090	0
3100	-0,065977593988048575	3100	119,99982140518524	3100	-0,74255595899730742	3100	120	3100	-0,057197011116605245	3100	0	3100	0
3110	-0,0644291707987789	3110	119,99804783767172	3110	-0,6527492017850326	3110	120	3110	-0,057197011116605245	3110	0	3110	0
3120	-0,049776544553321173	3120	119,99845049537933	3120	-0,32826426872493147	3120	120	3120	-0,057197011116605245	3120	0	3120	0
3130	-0,050550187579246911	3130	119,99985627433411	3130	0,65093203362536445	3130	120	3130	-0,057197011116605245	3130	0	3130	0
3140	-0,0499364805556809	3140	120,00229369578476	3140	0,67793427403170181	3140	120	3140	-0,057197011116605245	3140	0	3140	0
3150	-0,043487394139711241	3150	120,00442003246523	3150	0,77700545680738664	3150	120	3150	-0,057197011116605245	3150	0	3150	0
3160	-0,053009657586140332	3160	120,00472556919713	3160	-0,27544626671346772	3160	120	3160	-0,057197011116605245	3160	0	3160	0
3170	-0,054546553565452807	3170	119,99855811108508	3170	0,072660831197989	3170	120	3170	-0,057197011116605245	3170	0	3170	0
3180	-0,051298099110567721	3180	120,0027424524512	3180	0,93940468636923291	3180	120	3180	-0,057197011116605245	3180	0	3180	0
3190	-0,0647693214753825	3190	119,99564777212468	3190	-0,5286686801468824	3190	120	3190	-0,057197011116605245	3190	0	3190	0
3200	-0,055969594462982691	3200	119,99828183767265	3200	0,19708179618466809	3200	120	3200	-0,057197011116605245	3200	0	3200	0
3210	-0,053696818807465553	3210	120,00240477847676	3210	0,33453245993651809	3210	120	3210	-0,057197011116605245	3210	0	3210	0
3220	-0,058471029067815962	3220	119,99735468638765	3220	-0,30082187524378268	3220	120	3220	-0,057197011116605245	3220	0	3220	0
3230	-0,066708824633981326	3230	119,99921510038153	3230	-0,603214831150695	3230	120	3230	-0,057197011116605245	3230	0	3230	0
3240	-0,042202134541372241	3240	120,00307606463773	3240	0,21220475129239005	3240	120	3240	-0,057197011116605245	3240	0	3240	0
3250	-0,055877271711143	3250	120,00227495248176	3250	0,73500972881909177	3250	120	3250	-0,057197011116605245	3250	0	3250	0
3260	-0,052396861091899616	3260	120,00165319102649	3260	-0,072975881230149531	3260	120	3260	-0,057197011116605245	3260	0	3260	0
3270	-0,064474300430531969	3270	119,99725135593157	3270	-1,2946953044125695	3270	120	3270	-0,057197011116605245	3270	0	3270	0
3280	-0,061946577352060682	3280	120,00107628294531	3280	0,033426210697156317	3280	120	3280	-0,057197011116605245	3280	0	3280	0
3290	-0,064715396111715062	3290	119,9985594859113	3290	-1,1885388257220131	3290	120	3290	-0,057197011116605245	3290	0	3290	0
3300	-0,054202438129449131	3300	120,00060740273034	3300	0,13435700489803162	3300	120	3300	-0,057197011116605245	3300	0	3300	0
3310	-0,054350027696938724	3310	120,00144435159383	3310	-0,70767945304055169	3310	120	3310	-0,057197011116605245	3310	0	3310	0
3320	-0,063108815195468418	3320	119,99742279831487	3320	-1,2850781967544813	3320	120	3320	-0,057197011116605245	3320	0	3320	0
3330	-0,055639556429242357	3330	119,99921971527084	3330	0,10674716845738091	3330	120	3330	-0,057197011116605245	3330	0	3330	0
3340	-0,044559311897790076	3340	120,0032194604977	3340	0,23785926254070738	3340	120	3340	-0,057197011116605245	3340	0	3340	0
3350	-0,04675805664146792	3350	120,00353096825384	3350	0,32159965660194667	3350	120	3350	-0,057197011116605245	3350	0	3350	0
3360	-0,053657207801337259	3360	120,00149713570511	3360	1,1039833026459345	3360	120	3360	-0,057197011116605245	3360	0	3360	0
3370	-0,058376402797955418	3370	119,99892521602013	3370	-0,77029343350512658	3370	120	3370	-0,057197011116605245	3370	0	3370	0
3380	-0,053148879862014574	3380	120,00062003664478	3380	0,17018867081018158	3380	120	3380	-0,057197011116605245	3380	0	3380	0
3390	-0,044837971228628752	3390	120,00411189419634	3390	1,1491546734996774	3390	120	3390	-0,057197011116605245	3390	0	3390	0
3400	-0,054639867353112409	3400	120,00121967997613	3400	-1,4217262121460579	3400	120	3400	-0,057197011116605245	3400	0	3400	0
3410	-0,0626625194559312	3410	120,00169576573241	3410	-0,77023786149549855	3410	120	3410	-0,057197011116605245	3410	0	3410	0
3420	-0,061363470190168717	3420	119,99838087994102	3420	-0,87673426650019581	3420	120	3420	-0,057197011116605245	3420	0	3420	0
3430	-0,04537476834569381	3430	120,00248090943849	3430	-0,23913695951757774	3430	120	3430	-0,057197011116605245	3430	0	3430	0
