Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000mms_B.csv	
76800	-0,00676459609681087	76800	0,0056958314916144758
76810	-0,0084583300093878256	76810	-0,0073042037610426972
76820	-0,00025949158897376281	76820	0,0063360301053489989
76830	-0,0066359688221662196	76830	-0,00029957107134948036
76840	0,0036778884069452373	76840	-0,0028855806339582427
76850	-0,0043710859305707327	76850	-0,00062204089274159357
76860	-0,0093248989243223945	76860	0,0027281025518825085
76870	0,014508109856596636	76870	0,011795238524531187
76880	-0,0016978903033415629	76880	0,0029030720273681785
76890	8,7250134454337725E-05	76890	-0,0054572848586683705
76900	0,0047914053444938877	76900	-0,0041804827881773993
76910	-0,00078808354752422894	76910	0,00039615082379314428
76920	0,0052696134497666391	76920	0,0024939588792430223
76930	-0,0017377026258674807	76930	0,0028167927690453147
76940	-0,018794957852315629	76940	0,0089828935146488847
76950	-0,0074462371223320252	76950	-0,010195200952138231
76960	-0,0044992323587087152	76960	-0,015335057373217722
76970	-0,0059569624770086415	76970	0,0042960127651210309
76980	-0,0032400814152981376	76980	-0,001220467122054278
76990	0,018041473153608018	76990	0,019348175431260318
77000	0,0064488650381222595	77000	-0,0020515530513510937
77010	-0,011417699680403882	77010	-0,010878495875168776
77020	0,013147093480842408	77020	-0,0027002535326773359
77030	-0,00258294678654309	77030	0,0059000222164761543
77040	0,00052006774061966383	77040	-0,0058754446424039005
77050	-0,015010423691598182	77050	-0,0023962342844826259
77060	-0,004105463039781411	77060	-0,0034460381592488804
77070	-0,0017048188777095219	77070	-0,0021813127210774065
77080	0,0035353896268038626	77080	0,014198275581411464
77090	0,017171060082109186	77090	-0,0063725504338490776
77100	-0,0066066623075149026	77100	-0,0077409837667154506
77110	-0,010318006251220962	77110	0,0026385538183832545
77120	-0,00036021234712354432	77120	0,00090362192789473865
77130	0,0037283412177030119	77130	0,0081506574624440956
77140	-0,0070081774303577234	77140	-0,00757780952749067
77150	0,0045979653312453348	77150	-0,0022304435783275776
77160	0,0028988947756735284	77160	-0,0018588800185965495
77170	0,0057806431278079624	77170	-0,0072669904393439034
77180	-0,010720918515508195	77180	0,00032585269073012361
77190	-0,0079209561650181552	77190	0,0041936571689973334
77200	0,0092333731499219113	77200	-0,016564723617097356
77210	0,0016003502626861454	77210	0,00917321415296137
77220	0,02082771246338971	77220	-0,0042973636117858479
77230	0,015706752708582562	77230	0,021181404328197782
77240	0,00052871630567946572	77240	-0,00067707886467469308
77250	-0,0077623170364070635	77250	-0,0094797826273215289
77260	0,0023938276667114953	77260	-0,00306136717121925
77270	-0,015431157035117457	77270	-0,012090818775774431
77280	0,01092241232501349	77280	0,0064994610658632365
77290	0,0071487776976279175	77290	0,0018519911694063872
77300	-0,013238477128312378	77300	0,0058416615176345183
77310	-0,0037190891025253407	77310	-0,0048745461256615883
77320	0,00843331875824383	77320	-0,00533104751169701
77330	-0,0041553255644161732	77330	-0,0063674401988615377
77340	-0,0033567422559965822	77340	0,012628603032539281
77350	-0,00091313604328824706	77350	-0,00484754697993631
77360	0,008835168674298682	77360	0,0021100149480562705
77370	-0,0036622151151771034	77370	0,0045557598140723039
77380	0,0042607148931095833	77380	-0,0017901914615561204
77390	0,00031947490231648394	77390	0,0038788994517715554
77400	0,0058277760766961206	77400	-0,0050213990874742346
77410	0,0017808714206392659	77410	0,0030327536996337004
77420	0,0033238033726148888	77420	0,0087812255417801469
77430	-0,0076753814817414161	77430	-0,0067215192084667079
77440	0,016660008291686297	77440	-0,0042892089071298019
77450	-0,0041654574347606624	77450	-0,011329615868473331
77460	-0,0027235099236234345	77460	-0,0034778325097551454
77470	0,012117050520796235	77470	-0,0025909990670708789
77480	-0,0035863855873669651	77480	-0,0035351221787055147
77490	0,014856567431365561	77490	0,00473621783136702
77500	0,00092503043130383517	77500	0,0012953554927959763
77510	-0,0070789141892034007	77510	0,0037747302849666002
77520	-0,0034908397525882703	77520	-0,0045011558744888613
77530	0,0033744110899063175	77530	0,0092675216099403091
77540	-0,0080159326280227778	77540	0,00058361689484065515
77550	0,0016440257717256549	77550	0,00041271268692928795
77560	-0,0076351664574278418	77560	0,0025304694479590033
77570	0,0041119545512926358	77570	0,0029896280796763404
77580	0,0027635044126546882	77580	0,0018910295426109692
77590	0,0039164143873471136	77590	0,00038544271855045097
77600	0,0095760421938749282	77600	-0,0023237784666780819
77610	0,012348783731539831	77610	-0,0051047713913268313
77620	0,0148999600119777	77620	-0,0032702073232069315
77630	-0,0039793914262096974	77630	0,0030778314888492658
77640	-0,00075322065945790818	77640	-0,0075053779755490891
77650	-0,002188190665484101	77650	-0,0020737192602553424
77660	-0,01175817630657099	77660	0,0074779557265106638
77670	-0,002838227765258201	77670	-0,011643993268841813
77680	-0,0029312583690781942	77680	-0,002380186098627893
77690	0,020335619558702177	77690	0,0014233170494359973
77700	0,0065315346602711028	77700	5,8627240618877639E-05
77710	0,0040301348164992956	77710	0,0022100362254836459
77720	0,0063225061680271524	77720	-0,0046004637680286389
77730	0,00039007221456168275	77730	0,0075944879634170437
77740	0,012288781449266248	77740	0,00823360368126499
77750	-0,0029588719330998835	77750	0,0037188300875624211
77760	-0,0082814809503375872	77760	0,00084811994201046078
77770	-0,010022897879854805	77770	-0,0059295297166155978
77780	0,003370803749529902	77780	-0,0047665243277030412
77790	0,012426499984689681	77790	0,006061982804698704
77800	0,0068200599735744995	77800	0,0090885134286704059
77810	0,0013664915014795953	77810	0,012424370132287749
77820	0,00041116217613987376	77820	-0,0053923528546994566
77830	-0,00024225638768104243	77830	-0,011073229149771418
77840	0,0022500778785406366	77840	0,0025179877083325716
77850	-0,0044685786940303384	77850	-0,0060398224275937671
77860	-0,016075740823406948	77860	0,0053699378348418441
77870	-0,00094388599214373164	77870	0,0030392329183109132
77880	-4,9764298648769174E-05	77880	0,013983096495035137
77890	0,001297151166927238	77890	-0,0057230047082359615
77900	-0,0089115159525138456	77900	-0,0073657668140132068
77910	0,0041079636339200415	77910	0,026633628649896365
77920	0,001121610027680689	77920	0,08360678951210046
77930	0,0019348081793286226	77930	0,18151077298680807
77940	0,0023434937983513307	77940	0,32013471542170252
77950	-0,0095452810976759256	77950	0,48366725758287843
77960	0,00299253819342551	77960	0,63595943122419962
77970	0,018857766806988169	77970	0,75454971331577536
77980	-0,0034674992559340823	77980	0,817278574940121
77990	0,029538824179374455	77990	0,79215391070223251
78000	0,062964819252720933	78000	0,69815027637168492
78010	0,10999685227347476	78010	0,64146573935395768
78020	0,014797039499393344	78020	0,45391284917048541
78030	0,0009742804089818691	78030	0,191540048306522
78040	-0,060128325407045387	78040	0,21800858954724539
78050	-0,067344746267771829	78050	0,27219132556409492
78060	0,075834570741182633	78060	-0,19925113149825
78070	-0,066146307945756308	78070	-0,51482174353149535
78080	-0,039184004586344183	78080	-0,92835564981852359
78090	-0,01062072818154201	78090	-1,1134104758125007
78100	-0,10860421977606373	78100	-0,80450780405153366
78110	0,11481730196981491	78110	-1,0974936084740781
78120	-0,068142568646618371	78120	-0,8371997465762232
78130	0,015077941386839169	78130	-0,83913341348626547
78140	0,026867001113909827	78140	-0,43058268707135033
78150	-0,026375890244864812	78150	0,041647221618332363
78160	0,1293476191988682	78160	-0,061721260268694213
78170	-0,00042311147116320534	78170	0,0880738959032713
78180	0,036190827058472312	78180	0,044922836966907527
78190	-0,042647834418244344	78190	0,32769311978374294
78200	-0,070321357581500141	78200	0,31840676809060409
78210	-0,031472554193495678	78210	0,15594243170181549
78220	-0,090731561753760639	78220	0,020414389452223833
78230	0,026301362326606306	78230	-0,11094532913826077
78240	-0,0359611533955403	78240	0,079641063950466329
78250	0,052949360759778553	78250	-0,036239393244278391
78260	0,088319582821006784	78260	-0,17519666210747759
78270	0,042863261926540372	78270	-0,30975451878218413
78280	0,037352122642071779	78280	-0,28482390520351358
78290	-0,0311453548202206	78290	0,090933456075804373
78300	0,074949225833149849	78300	-0,004178617603278153
78310	-0,061102456357468082	78310	0,0087233312346036655
78320	-0,051773441892392136	78320	-0,12495816159074426
78330	0,0053072396959699172	78330	-0,070678108016614644
78340	-0,12606950956743618	78340	0,36182816047222494
78350	0,16332576443607455	78350	0,012807871328914823
78360	-0,033388567420530216	78360	0,015696039369542485
78370	-0,0028981688062021719	78370	-0,24502869142090261
78380	0,0088900706196049489	78380	-0,08175999828172012
78390	-0,046938117978172093	78390	0,10544308252112825
78400	0,15851407885355484	78400	-0,27072489454044363
78410	-0,031548343321704857	78410	-0,29754648250183663
78420	-0,018407091881960935	78420	-0,50555720511793778
78430	-0,026745560192642348	78430	-0,40369302837174847
78440	-0,065338396656840117	78440	-0,30047406791958114
78450	0,0067203671594634612	78450	-0,55737589736249582
78460	-0,0061778269646057156	78460	-0,68605056108807883
78470	-0,09311837079288969	78470	-0,77650558776353729
78480	-0,04235235800624533	78480	-0,90350646590171113
78490	-0,034889229100055444	78490	-0,89388892229352257
78500	0,0097890878918464336	78500	-0,74717584012227478
78510	0,04313508201069266	78510	-0,43322078028992544
78520	0,077132699062378324	78520	-0,0978868773588904
78530	0,094521006251265846	78530	0,28108727069345024
78540	0,07741099474088016	78540	0,594368580618411
78550	0,044400280148227451	78550	0,79444671716873538
78560	0,010563764899121709	78560	0,91314300978415175
78570	-0,028695440491460222	78570	0,94770464739145233
78580	-0,067207347619128041	78580	0,91009957354848514
78590	-0,052253805693526618	78590	0,80617918842518477
78600	-0,056745457343540459	78600	0,6543997480432544
78610	-0,063303192267207278	78610	0,46994965456380916
78620	-0,029182884446994919	78620	0,28638841124317921
78630	-0,026911611454313342	78630	0,12119436873111515
78640	0,0034300773687171069	78640	-0,0064700851958325043
78650	0,025871938173083104	78650	-0,069164963294894619
78660	0,034269277907514474	78660	-0,1041079448990062
78670	0,035255478625751874	78670	-0,10078844652543303
78680	0,042264989050352017	78680	-0,030382838362412064
78690	0,026082456003750809	78690	0,013179156362351082
78700	0,0014311052370420141	78700	0,092452347603079979
78710	-0,021364688437400425	78710	0,11724605496835784
78720	-0,029884585582369796	78720	0,13658328444298029
78730	-0,031315525818796285	78730	0,13572883786846463
78740	-0,028965435482491812	78740	0,10848194086763302
78750	-0,023767336795038375	78750	0,0670095899699403
78760	-0,0088702466984262179	78760	0,028877970782762857
78770	-0,0013047785654269036	78770	-0,0015551381156368395
78780	-0,0019633841371891614	78780	-0,023552780447154694
78790	0,010236304901021566	78790	-0,0467675047593472
78800	0,020994664970423509	78800	-0,037002629530248861
78810	0,023361517371710633	78810	-0,040377004137326658
78820	0,02925642706148314	78820	-0,020816167071503213
78830	0,020585712777638678	78830	0,000688187126175358
78840	0,010351615591014675	78840	0,011601651754456353
78850	0,0014021199546486441	78850	0,019260615474683843
78860	-0,0044990916510509365	78860	0,030410405441683309
78870	-0,0055491458337387891	78870	0,030233316437366688
78880	-0,0092050143324094134	78880	0,030144898233458055
78890	0,0070777986220092338	78890	0,021918846794337452
78900	-0,0072467254857765222	78900	0,0082176700607978145
78910	0,0048906624053068233	78910	0,0014892883180152212
78920	0,010575140147109214	78920	-0,0070146223459940267
78930	0,0013339467194384317	78930	-0,011670649212948631
78940	-0,0045027836384608534	78940	-0,015459611063151357
78950	0,019067004809573875	78950	-0,020962223781412381
78960	0,01960349301511476	78960	0,0064954936699140762
78970	0,0048002240084765	78970	-0,00829806490309229
78980	0,001391415265730916	78980	-0,01223655232198563
78990	0,00956866087184065	78990	0,0064434792533456537
79000	-0,013366622369120408	79000	0,010578044331259537
79010	-0,0074678298813190035	79010	0,012375762193131345
79020	-4,78830558949804E-05	79020	0,014663270361301314
79030	0,0057117955922726211	79030	-0,013338877585063502
79040	0,0094319683577913736	79040	0,00077307402674978458
79050	-0,0015298651234659168	79050	-0,0075577563484336991
79060	-0,007386793901922822	79060	0,0032545298625621848
79070	-0,0047447375249254657	79070	-0,0013838492118152621
79080	-0,005162201843474358	79080	0,0034791027591322015
79090	-0,0018314916454665183	79090	-0,014751525524588489
79100	0,010594395056984274	79100	-0,017252972779433572
79110	-0,010592613752270783	79110	0,00081572883288130282
79120	0,00014799156331039704	79120	0,0097982578780472212
79130	-0,0037333392818228528	79130	0,0093457833057718313
79140	-0,012652824449591992	79140	0,0067544959989180552
79150	0,010994525372608066	79150	0,011827692055989178
79160	-0,00848599605931573	79160	-0,0047786212904633524
79170	-0,0019111884231940339	79170	-0,0051538322902110285
79180	-0,0068594031278555448	79180	0,016736236772844883
79190	-0,0023985385691522648	79190	0,0004460611220760424
79200	0,00025105476943100845	79200	-0,014883708934486945
79210	-0,0029026344738433728	79210	-0,014722856346549901
79220	-0,018048124496671147	79220	-0,000695634952216038
79230	-0,016993279471814924	79230	-0,00018902169429037654
79240	0,0036543922786386354	79240	-0,00035400576152745222
79250	-0,0022734142160633145	79250	0,0040814926041267329
79260	0,0055469774982899265	79260	0,0060556921686292378
79270	-0,00056390785979382467	79270	-0,0032370674986697085
79280	0,0055117643695783841	79280	0,009481793864819503
79290	0,0031222833581987732	79290	-0,0072770187944833642
79300	0,0089240946638850117	79300	0,0099222485469269
79310	-0,015361799140745468	79310	-0,0070484830913954983
79320	0,0045169529042069483	79320	-0,0023758125358736078
79330	-0,018464696655691573	79330	0,00738787445865645
79340	-0,0016174724799082568	79340	0,0046602600983721189
79350	0,012974670800111851	79350	-0,010147379882523174
79360	-0,016551688157929775	79360	0,0052626500122765771
79370	-0,0034672633866285776	79370	0,0073982886665492241
79380	0,0031947220009555539	79380	-0,0062376837301465395
79390	0,0071949031056155613	79390	-0,0066471785835954516
79400	-0,0045228922823291016	79400	-0,013458113477391637
79410	0,016825807848219625	79410	0,0031451399313891255
79420	-0,015748420857698019	79420	-0,0029171345831630522
79430	0,0017700951254052825	79430	0,0077054230311639918
79440	0,012529122520144011	79440	0,0076522005722728294
79450	-0,013724011414035255	79450	-0,00904456224148944
79460	0,0061944842791636923	79460	0,0033006306646419042
79470	0,0025875133043606127	79470	-0,00771562879782566
79480	-0,0035036169728489331	79480	0,00821845140672462
79490	0,0022074270543159724	79490	0,0011134549109262704
79500	-0,00082491005401246268	79500	0,0056137779013442574
79510	0,01372050348430021	79510	-0,0029674657884459308
79520	0,0085683052152939771	79520	0,0028692019626394144
79530	0,013835874765264834	79530	0,0063283115711789779
79540	0,0023709774506436238	79540	0,0047902759253439231
79550	-0,0016486558323683864	79550	-0,0016930014080550207
79560	-0,0098415655636289231	79560	-0,0044096973072255338
79570	-0,0017051811184457808	79570	-0,0039859873159226872
79580	-0,0039301526774649124	79580	0,0099874691681298942
79590	-0,0022089776119046684	79590	0,0047551587171041848
79600	0,0056882707814572588	79600	-0,013048928704171707
79610	0,006505366851111481	79610	-0,0053247673859375252
79620	0,00570471809221571	79620	-0,0078037828784587
79630	-0,022103245615721297	79630	0,0066020430732077577
79640	0,0030702803949252894	79640	-0,012424764328380503
79650	0,0032830932311792797	79650	0,00700583017633982
79660	-0,00665943816278966	79660	0,0046820564187336272
79670	0,012225350068749386	79670	-0,00079285110418423363
79680	-9,0160516124893E-05	79680	-0,0067389379378276163
79690	-0,00020415179818823826	79690	-0,0087563134381132141
79700	-0,0071707898087700122	79700	-0,0019464785609541867
79710	0,00040231812186941883	79710	0,0033745903594885585
79720	0,01888177397306395	79720	-0,010432124811284492
79730	-0,0056062355402611824	79730	0,0058761367556660875
79740	0,015047123853149023	79740	0,011631052321223748
79750	-0,0064705393531053531	79750	0,010433590609721358
79760	0,0082623995989856043	79760	0,0029182757693614293
79770	-0,0018358841149813253	79770	-0,0065887363836663838
79780	-0,010017749832631741	79780	-0,0030089468167292057
79790	-0,0077864881069374912	79790	-0,0019453710708514415
79800	0,010551517598082726	79800	-0,0080858521441988171
79810	-0,0091256612063754	79810	0,0038110199746567868
79820	0,00083804893124748221	79820	-0,00091459996736980177
79830	-5,8118502841843645E-05	79830	-0,0091747412915591
79840	0,0034445085337608504	79840	0,004843545321261967
79850	-0,0016654861187750778	79850	-0,00790192034429056
79860	0,01547004393818379	79860	0,0020204334602560861
79870	0,015502104509737574	79870	-0,0016531037834971037
79880	0,0078636824051077081	79880	0,0065384194620299561
79890	0,0010778785799570169	79890	0,01048243531575942
79900	-0,002530962801003094	79900	0,0045060315316850178
79910	-0,0078511156281528254	79910	-0,0068591548970845136
79920	-0,0056766842594317742	79920	-0,0090274170167378674
79930	0,0028258351690214332	79930	0,0041871882194331319
79940	-0,0050048922953037159	79940	-0,0087210875217165577
79950	-0,029076729257777725	79950	-0,0077913558939875383
79960	0,0067556993637784956	79960	-0,00060920874541054977
79970	0,01764491474664643	79970	-0,0050813841159901693
79980	0,0012598682344059622	79980	0,0018694020087705124
79990	0,00524321449453894	79990	0,000950576321437062
80000	0,012250686436322621	80000	-0,008001637771838991
80010	-0,0064570721112291512	80010	0,013684940954457894
80020	0,003745916723136991	80020	-0,015605644602882385
80030	-0,00016973287617734993	80030	0,0052832068250457682
80040	-0,011346893714036648	80040	-0,0068276897045365919
80050	-0,016237038009079621	80050	0,010683678177281598
80060	-0,00890512783667315	80060	0,00086932837848248954
80070	0,00640819604500388	80070	-0,0035904069571692371
80080	0,005740059577883567	80080	-0,0024765388545157632
80090	0,0034964552745975004	80090	0,00195827343212156
80100	-0,011308282566374603	80100	-0,022251242572986104
80110	-0,003236731773128393	80110	-0,0075507699534974665
80120	0,00086099628580094015	80120	0,00075941699433291327
80130	0,0079734028291835336	80130	0,019009901439665196
80140	-0,013909519403953123	80140	-0,00061131724835823914
80150	-0,018198300185384243	80150	-0,0024593686038855271
80160	-0,0086872272028710191	80160	-0,0055282727864262868
80170	0,020727939207845748	80170	-0,011287222566868635
80180	-0,001980142819439772	80180	0,0045839888824184809
80190	-0,0081758992791488554	80190	-0,0021579303099019983
80200	-0,010164503710126432	80200	-0,0057991194563586958
80210	-0,012006080388657536	80210	0,0069726555768893118
80220	-0,0053422459878455985	80220	0,0021050841147489114
80230	-0,010951010208273751	80230	0,0028344476635795255
80240	0,0074921092553938088	80240	0,0013328996224660364
80250	-0,0010904579939463115	80250	-0,0045591548375017712
80260	0,023416286857773503	80260	-0,0010918928051728905
80270	0,017617456427868793	80270	0,0042467524440878536
80280	-0,00872141494124226	80280	-0,0062926357424062211
80290	-0,0006222988798594716	80290	-8,905399799009691E-05
80300	-0,0043974620270409966	80300	0,00202669769363804
80310	-0,0074114364379041725	80310	0,013102837109593727
80320	0,011343350529980411	80320	0,0036997712339320054
80330	-0,00085221121113098158	80330	0,0034186503529005327
80340	0,0020342739819501124	80340	0,0073972700045402779
80350	-0,00051821055382617	80350	-0,0020761802027379145
80360	0,00010621329241859084	80360	-0,0069098116697640186
80370	0,00038963703664643076	80370	-0,006720538263398166
80380	-0,0041682692595537687	80380	-0,0085115147906338982
80390	-0,01533287425896201	80390	-0,0031719227538855675
80400	0,0051953038026293728	80400	-0,00051694426773606788
80410	-0,02175439259990973	80410	0,0011253457541611817
80420	0,0082622711852013454	80420	-0,010230487445948306
80430	0,004890030396126151	80430	0,00494868011712765
80440	0,010212669921795882	80440	0,0049918747887873491
80450	0,018047773383207087	80450	0,0014764475402483314
80460	-0,017745390105332895	80460	-0,002938655135366498
80470	0,017528473843701667	80470	-0,00056512163841654578
80480	-0,0026143112693926135	80480	-0,0018600672236155742
80490	-0,0059817462905140542	80490	0,00079587652680432742
80500	-0,0031401151700352972	80500	-0,00024480951135632888
80510	-0,0065861036646153014	80510	0,01116934983856425
80520	0,00042892203803035088	80520	0,0068333393614352566
80530	0,0014913691527755574	80530	-0,014512168268423373
80540	0,010716568751031433	80540	0,0062620677116320342
80550	-0,012300803036189488	80550	-0,00099579046100691719
80560	0,00849976893107487	80560	0,0068756820939794867
80570	0,010474452731921352	80570	0,005305509514289505
80580	-0,014914948861471213	80580	0,013128644181682093
80590	7,5679048220714441E-05	80590	0,0015891886344536164
80600	0,0031668788119078137	80600	0,0060564351770181239
80610	-0,03069855048192734	80610	-0,016117761759250979
80620	0,0092200866133129132	80620	0,0054239723779501738
80630	-0,0080076344949728019	80630	-0,0018736574343793692
80640	-0,0062922947856815731	80640	0,0039049594343028089
80650	-0,00066026576708676221	80650	-0,00017996952090615468
80660	-0,0011003596686501411	80660	0,0027100574117682051
80670	0,0010116043933009352	80670	0,0090944874496077382
80680	-0,0035059005990279459	80680	-0,0026188544419194185
80690	0,0054577723840448919	80690	0,0024604522107799722
80700	-0,0080462461181984163	80700	0,013595777410403036
80710	0,00018274956855209346	80710	-0,0022150474484219406
80720	-0,0023894190900187887	80720	-0,0058537976525481344
80730	-0,005566088240812516	80730	-0,0080832032159007909
80740	-0,014212893074928783	80740	0,00992006226772831
80750	0,0035542439838523055	80750	0,0029699764809825568
80760	-0,0026786049333618086	80760	-0,014074399306566097
80770	-0,0046724717028016833	80770	0,00092603204447363064
80780	-0,015891640598249861	80780	-0,00041728203697309082
80790	0,0016591313210801882	80790	0,0062528803605268971
80800	0,0049117350230970819	80800	0,0019509112420641351
80810	-0,0017146702367738759	80810	0,013370901546909486
80820	-0,0057032622664484533	80820	-0,0059406720549602431
80830	-0,015269523358127892	80830	-0,0088592702687761236
80840	-0,0055365231168126887	80840	-0,0059559748856327435
80850	0,0072935376596440426	80850	-0,0022007465562130925
80860	0,0067372345439817632	80860	0,0047182991798678815
80870	0,0081155074538503645	80870	-0,0097883201391044238
80880	-0,0018589769756952135	80880	-0,0076549368926257444
80890	0,00094282372486142042	80890	-0,0014751061761485911
80900	-0,011127232829760862	80900	0,00940437092917428
80910	-0,014547032879776888	80910	0,0027846321457359389
80920	-0,00034484448444041158	80920	-0,005990322395230928
80930	-0,010691802116357421	80930	0,0076349062402410045
80940	0,013576631925222155	80940	-0,0026198403736439695
80950	-0,0026246807988246526	80950	-0,009433599439548683
80960	-0,00055448201236210594	80960	0,0072525982098673976
80970	0,010865007347426655	80970	-0,0075970059078770266
80980	-0,0081685001412255751	80980	0,0002094476467300797
80990	0,024653146867417004	80990	0,0077235961270866738
81000	-0,016476619886851125	81000	0,0015377627176280273
81010	0,00201180734634506	81010	0,013168972988647405
81020	0,0026060827234364189	81020	-0,00913186696739219
81030	-0,0047719918395849005	81030	0,0087073572348660856
81040	-0,0077457403818738746	81040	0,0022563686019010471
81050	-0,016510245190565261	81050	0,0060783898759535181
81060	-0,00706605139210557	81060	-0,00563048062293564
81070	-0,0028122159302285685	81070	-0,0049078858294143209
81080	-0,00041222890481466286	81080	-0,0024554696119205494
81090	0,0022610155587055548	81090	0,0069187969722635488
81100	0,0037556977899677385	81100	0,0038808270577286872
81110	0,0066419603340510166	81110	0,0073152336552380313
81120	-0,0043661498662770585	81120	-0,011987313966060899
81130	0,0066329139814205835	81130	-0,014457573888119689
81140	-0,00094069700658760643	81140	-0,004217717961742
81150	0,0037446948396835196	81150	-0,0020767502719201527
81160	0,0012962034563926105	81160	-0,0074713346508865153
81170	0,0048449783406451126	81170	0,0068648581921540953
81180	-0,0062000902530370081	81180	-0,0031593838037895956
81190	-0,0066325165104093543	81190	-0,0046577581102877587
81200	0,00050913560171807074	81200	0,0066520184684087163
81210	0,005773473540774841	81210	0,00928917419201411
81220	0,010209951544858228	81220	-0,0059087443644644895
81230	0,0074885170002948719	81230	0,010738758507293781
81240	0,01581527805050811	81240	-0,0099178768060432139
81250	0,0014825176499536526	81250	0,0084005461333175845
81260	-0,0052887404279594223	81260	0,0053696369321431748
81270	0,013216156331390184	81270	-0,0013899742217908578
81280	-0,015862582311175755	81280	-0,0060611912687375969
81290	-0,0021631785039055527	81290	-0,0043246002447363619
81300	0,018747591061486726	81300	-0,0026635609646291679
81310	0,0013312824379407039	81310	-0,0036387439546719668
81320	0,0019494336837168017	81320	0,0095451069990065765
81330	-0,0062719760383072596	81330	-0,0048432630523792672
81340	-0,0067207421420965724	81340	0,0024567919661394565
81350	0,0025266352666751656	81350	0,00523552487109729
81360	0,0091592777447081566	81360	-0,004660812719382376
81370	0,0049278380552211561	81370	0,0036851463700796057
81380	-0,00051222419924620616	81380	0,0083702639722932851
81390	-0,010925815032373045	81390	-0,0071316332494258282
81400	0,0084118765358959756	81400	0,010826620189740767
81410	-0,0035544566701082359	81410	0,0037123334333150557
81420	-0,0055448481218504852	81420	-0,006390105287845998
81430	-0,00841336197127678	81430	-0,0045804306978568616
81440	0,0054154475393538232	81440	0,00789236906506287
81450	0,0061823769859631729	81450	-0,0066332486418297261
81460	-0,0062051064176478384	81460	-0,0098933322049455444
81470	0,00027510713889193514	81470	-0,024992120708640344
81480	-0,00941781032752794	81480	-0,077446386141976575
81490	0,0023643795804133803	81490	-0,18358865634475213
81500	-0,0025210602073924243	81500	-0,3169664062230767
81510	0,0050056218284565577	81510	-0,47675870022225264
81520	0,0075881630450190547	81520	-0,61694493012229312
81530	-0,0065056411110879994	81530	-0,75518018847421087
81540	0,010437548448801111	81540	-0,8304944416231701
81550	-0,0041395737385932418	81550	-0,84032527246534028
81560	0,073104638491743451	81560	-0,77949251415882237
81570	0,012875080961601138	81570	-0,68923733212872051
81580	0,14492117651324613	81580	-0,35402949491469793
81590	0,0029147739341365826	81590	-0,0991173358250132
81600	-0,0432492863087441	81600	-0,21391733563056156
81610	-0,0069336674464572316	81610	-0,19728441988145856
81620	-0,11103144453797643	81620	0,20546173271727294
81630	-0,015140356686832671	81630	0,49862395833925804
81640	-0,00040238499347923019	81640	0,90324948736828137
81650	0,014534559546914756	81650	0,95762704516376984
81660	0,078453975345644522	81660	0,91730810883602576
81670	-0,17406649918608685	81670	1,2052112684720107
81680	0,036343271030549851	81680	0,96443842745908048
81690	0,016685133461986044	81690	0,86671188998452942
81700	-0,021186002771415885	81700	0,39040796742551276
81710	0,041505639291098947	81710	-0,016774287226821071
81720	-0,13433621856913494	81720	0,099656754343595458
81730	0,043516671801557862	81730	-0,086465347607579388
81740	0,020613101729581817	81740	-0,1215671254376564
81750	-0,00773040421722537	81750	-0,32362526478409409
81760	-0,046826316453909063	81760	-0,25981666881788679
81770	-0,056631600774819456	81770	-0,089806454061358523
81780	0,093429447582468739	81780	-0,0013305988791459612
81790	0,0453296276471716	81790	0,0749043926581937
81800	0,01771169036180292	81800	-0,043088239249934671
81810	-0,058795536997261484	81810	0,11592732916663937
81820	-0,033251195538922279	81820	0,18936327772937961
81830	0,047483891246369953	81830	0,24521931250292675
81840	-0,0094680459926036187	81840	0,18051182571061666
81850	0,083556252577664344	81850	-0,041725275760244436
81860	-0,066341679230542849	81860	0,064480226547631747
81870	0,01436559283690261	81870	-0,022634571224722906
81880	0,049313387552969316	81880	0,013903120662564734
81890	0,0042423884839794751	81890	-0,063142551505955519
81900	0,050263266415220186	81900	-0,30894633486781337
81910	-0,21303388770862911	81910	0,022057565823184119
81920	-0,0054438988335438207	81920	-0,051610731923042469
81930	0,016480194597610163	81930	0,16037768370308703
81940	-0,028923147685052671	81940	0,085904548801710473
81950	0,065852514261188544	81950	-0,0334222654244994
81960	-0,11567478599308738	81960	0,33881985747250126
81970	0,055681319774514786	81970	0,37152867342195078
81980	0,052257792503918196	81980	0,51259517340878213
81990	-0,006607711991811112	81990	0,42192692230886591
82000	0,023862220274666512	82000	0,42471720230400867
82010	-0,027394660904088382	82010	0,60089785174197374
82020	0,00653809760253735	82020	0,73156403433132566
82030	0,11632456134986491	82030	0,812501820039342
82040	0,15597516569680064	82040	0,84106804966359083
82050	0,12457332758507164	82050	0,81067462643627675
82060	0,086246055440246217	82060	0,65293423933582717
82070	0,011156649414533391	82070	0,34311101123049093
82080	-0,053654939588507096	82080	0,009494940900546877
82090	-0,0888585519766911	82090	-0,30455841981118603
82100	-0,10613349722760709	82100	-0,57403312238580084
82110	-0,073609066651408109	82110	-0,77701447977377491
82120	-0,066581047577884439	82120	-0,88080246544721308
82130	-0,021619776997945869	82130	-0,90946437928120138
