Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

10750	-0,000864300492149156	10750	119,69702344140977	10750	0,51880013057641161	10750	119,69536100009627	10750	0	10750	0
10760	0,0085456066260150149	10760	119,69548190463169	10760	0,45698832612753731	10760	119,69536100009627	10760	0	10760	0
10770	0,0055102334410517192	10770	119,69597823928406	10770	0,10990981009183129	10770	119,69536100009627	10770	0	10770	0
10780	-0,0040233177089058058	10780	119,69450178522953	10780	0,22180461913489175	10780	119,69536100009627	10780	0	10780	0
10790	0,0048431741026003731	10790	119,69436560038281	10790	0,28144980998235591	10790	119,69536100009627	10790	0	10790	0
10800	0,0027576636397781806	10800	119,69796929813897	10800	-0,45138716497936054	10800	119,69536100009627	10800	0	10800	0
10810	0,00052886242744074768	10810	119,6951651708912	10810	0,88486831477761829	10810	119,69536100009627	10810	0	10810	0
10820	-0,009196846047999814	10820	119,69343084255782	10820	0,34031387856147194	10820	119,69536100009627	10820	0	10820	0
10830	-0,010917862508281476	10830	119,69097342127077	10830	-0,49093433333689673	10830	119,69536100009627	10830	0	10830	0
10840	0,0096655038713382643	10840	119,69633645675502	10840	-0,042957612105617729	10840	119,69536100009627	10840	0	10840	0
10850	-0,0067761012813541766	10850	119,69544270452784	10850	-0,18705423211726818	10850	119,69536100009627	10850	0	10850	0
10860	0,0093673967030444838	10860	119,69858386555785	10860	0,013769778593746951	10860	119,69536100009627	10860	0	10860	0
10870	-0,006966611220822894	10870	119,69483966621912	10870	-0,44059008146086165	10870	119,69536100009627	10870	0	10870	0
10880	-0,011481883484822828	10880	119,69282857213645	10880	0,11533568994573884	10880	119,69536100009627	10880	0	10880	0
10890	-0,00724881191262643	10890	119,69409999103152	10890	-0,688877452292372	10890	119,69536100009627	10890	0	10890	0
10900	0,0057044542108043881	10900	119,69732335028095	10900	-0,48468460401865965	10900	119,69536100009627	10900	0	10900	0
10910	-0,0015742981105252678	10910	119,69616910877443	10910	0,18514895183610461	10910	119,69536100009627	10910	0	10910	0
10920	0,0072403377695917006	10920	119,69608202276442	10920	0,52754809400969138	10920	119,69536100009627	10920	0	10920	0
10930	-0,0055272619621259062	10930	119,69376422599605	10930	-0,087520925899987417	10930	119,69536100009627	10930	0	10930	0
10940	-0,0066003817320578534	10940	119,69291497177031	10940	-0,39785597125539762	10940	119,69536100009627	10940	0	10940	0
10950	0,0055329994435938251	10950	119,69531574193252	10950	-0,34082154591183689	10950	119,69536100009627	10950	0	10950	0
10960	0,00096507470881812974	10960	119,69453573187307	10960	0,35159329573222642	10960	119,69536100009627	10960	0	10960	0
10970	0,0042682064727325095	10970	119,6961641319855	10970	0,22634806742619329	10970	119,69536100009627	10970	0	10970	0
10980	-0,0041973432960650918	10980	119,69586234809752	10980	0,55318861010650955	10980	119,69536100009627	10980	0	10980	0
10990	0,0040844010401803188	10990	119,69535930905606	10990	-0,13259449307327992	10990	119,69536100009627	10990	0	10990	0
11000	0,00089285068645582365	11000	119,69516247954499	11000	-0,5000441309962107	11000	119,69536100009627	11000	0	11000	0
11010	0,0060172012626377083	11010	119,6983712610122	11010	0,43597577555856837	11010	119,69536100009627	11010	0	11010	0
11020	0,00077694054853947735	11020	119,69586087332228	11020	-0,705558591488953	11020	119,69536100009627	11020	0	11020	0
11030	0,0040409441958159879	11030	119,69667043089109	11030	-0,24176192444634045	11030	119,69536100009627	11030	0	11030	0
11040	-0,0087010901907635645	11040	119,69392830873952	11040	-0,44401998188800396	11040	119,69536100009627	11040	0	11040	0
11050	0,011758651884454116	11050	119,69606953591502	11050	0,01370649147685854	11050	119,69536100009627	11050	0	11050	0
11060	-0,0054998616348074254	11060	119,6935601867018	11060	-0,753674216698583	11060	119,69536100009627	11060	0	11060	0
11070	0,0024772404452521836	11070	119,69325807983087	11070	-1,2769818747812971	11070	119,69536100009627	11070	0	11070	0
11080	-0,0040219408256189993	11080	119,69595918431784	11080	0,35533367266477367	11080	119,69536100009627	11080	0	11080	0
11090	-0,009541220220686663	11090	119,69434299257235	11090	0,0778748658453037	11090	119,69536100009627	11090	0	11090	0
11100	-0,01167824102866993	11100	119,69432620699507	11100	-0,39069094123148956	11100	119,69536100009627	11100	0	11100	0
11110	0,012511312431525366	11110	119,69817728460362	11110	1,3490708248403744	11110	119,69536100009627	11110	0	11110	0
11120	0,0030927624074961776	11120	119,69610773732418	11120	-0,44571903420123204	11120	119,69536100009627	11120	0	11120	0
11130	0,011574552744342654	11130	119,69845880270542	11130	0,97246442945918932	11130	119,69536100009627	11130	0	11130	0
11140	-0,0065772959191731529	11140	119,69396210225023	11140	-0,096618281428017261	11140	119,69536100009627	11140	0	11140	0
11150	0,0041567262178679584	11150	119,69741665963164	11150	-0,36820959314906959	11150	119,69536100009627	11150	0	11150	0
11160	-0,0086734841770332565	11160	119,69182283791002	11160	-0,78669466318366643	11160	119,69536100009627	11160	0	11160	0
11170	0,0013471386795312788	11170	119,69437485427946	11170	0,28467142571076565	11170	119,69536100009627	11170	0	11170	0
11180	-0,0056253094215778735	11180	119,69402751120938	11180	0,44537979425754676	11180	119,69536100009627	11180	0	11180	0
11190	0,0063541683462001652	11190	119,69567544642287	11190	-0,47592185578663837	11190	119,69536100009627	11190	0	11190	0
11200	-0,00879883034648139	11200	119,69568708218451	11200	-0,17755693211154333	11200	119,69536100009627	11200	0	11200	0
11210	-0,0015838502459286029	11210	119,69594325774537	11210	0,853787301531609	11210	119,69536100009627	11210	0	11210	0
11220	-0,00064276662243898254	11220	119,69626213398638	11220	-0,46265078323651454	11220	119,69536100009627	11220	0	11220	0
11230	-0,0051744758578057383	11230	119,69551336633157	11230	-0,079049794992163511	11230	119,69536100009627	11230	0	11230	0
11240	-0,0067943706117409254	11240	119,69224451073649	11240	-1,0278260583602776	11240	119,69536100009627	11240	0	11240	0
11250	-0,020751699724221279	11250	119,6921169339374	11250	-0,93924793240969717	11250	119,69536100009627	11250	0	11250	0
11260	0,0057530957966540116	11260	119,69577883386789	11260	0,51184566872291526	11260	119,69536100009627	11260	0	11260	0
11270	-0,0028997579019540806	11270	119,69378480913524	11270	-0,48176819600401388	11270	119,69536100009627	11270	0	11270	0
11280	-0,0013362001557086067	11280	119,69561481140138	11280	0,31145470909403633	11280	119,69536100009627	11280	0	11280	0
11290	0,0035890251365137951	11290	119,6957575745177	11290	-0,41387375145464	11290	119,69536100009627	11290	0	11290	0
11300	0,0042098974992920172	11300	119,69632482392986	11300	-0,019575650549665452	11300	119,69536100009627	11300	0	11300	0
11310	-0,010885470029563046	11310	119,69216548352965	11310	-0,73754016534194411	11310	119,69536100009627	11310	0	11310	0
11320	-0,0092892018757969076	11320	119,69281445234729	11320	-1,2371751114769616	11320	119,69536100009627	11320	0	11320	0
11330	-0,0038146080715071892	11330	119,69534384669584	11330	0,48838472394469118	11330	119,69536100009627	11330	0	11330	0
11340	0,0050190647412625862	11340	119,69477194465222	11340	-0,58037301183557588	11340	119,69536100009627	11340	0	11340	0
11350	0,0069059851712180561	11350	119,69625119845532	11350	0,670174565022071	11350	119,69536100009627	11350	0	11350	0
11360	0,0045946888308447424	11360	119,69478814690905	11360	-0,13113374601967182	11360	119,69536100009627	11360	0	11360	0
11370	-0,0042550746015872776	11370	119,69404967709821	11370	-0,882253900015	11370	119,69536100009627	11370	0	11370	0
11380	-0,007514092454355855	11380	119,69498199128168	11380	-1,04542523140729	11380	119,69536100009627	11380	0	11380	0
11390	0,0091015026187081047	11390	119,69554096141488	11390	0,48800053382052633	11390	119,69536100009627	11390	0	11390	0
11400	0,00018193750160061216	11400	119,69668872695658	11400	-0,22201740471200698	11400	119,69536100009627	11400	0	11400	0
11410	-0,0077359996986932121	11410	119,69623670266041	11410	-1,079296105571542	11410	119,69536100009627	11410	0	11410	0
11420	0,00085175336244518174	11420	119,69358256409612	11420	-0,20416621400947571	11420	119,69536100009627	11420	0	11420	0
11430	-0,0022313403527258772	11430	119,69629664147735	11430	0,73675080592340292	11430	119,69536100009627	11430	0	11430	0
11440	0,0041371083742170059	11440	119,69634022175571	11440	0,25486064723524837	11440	119,69536100009627	11440	0	11440	0
11450	0,0018269824875853289	11450	119,69606980272381	11450	0,70885324957939289	11450	119,69536100009627	11450	0	11450	0
11460	0,00096200207802448932	11460	119,69274457140963	11460	0,012163220002065489	11460	119,69536100009627	11460	0	11460	0
11470	-0,00479668412240407	11470	119,69163722058183	11470	-1,0190810637017855	11470	119,69536100009627	11470	0	11470	0
11480	-0,002911173374187346	11480	119,69583514414217	11480	0,50787201647526881	11480	119,69536100009627	11480	0	11480	0
11490	0,0065413978734095816	11490	119,69598485010695	11490	0,3798171457145369	11490	119,69536100009627	11490	0	11490	0
11500	-0,01149635038444714	11500	119,69210727214389	11500	-1,2682495277048369	11500	119,69536100009627	11500	0	11500	0
11510	-0,0066178630793694406	11510	119,69450448720163	11510	-0,29541135052616374	11510	119,69536100009627	11510	0	11510	0
11520	-0,0039748206704766382	11520	119,69595510637006	11520	-0,73931755205124339	11520	119,69536100009627	11520	0	11520	0
11530	-0,0010627088257633695	11530	119,69623111978878	11530	0,13136460154692553	11530	119,69536100009627	11530	0	11530	0
11540	0,0064758824767084111	11540	119,69429312556254	11540	0,096885475322179559	11540	119,69536100009627	11540	0	11540	0
11550	0,021912766396776858	11550	119,69875901521401	11550	1,1930284526828556	11550	119,69536100009627	11550	0	11550	0
11560	0,0006623132703980852	11560	119,69526146126393	11560	-0,36575910978232329	11560	119,69536100009627	11560	0	11560	0
11570	-0,0067772916659807874	11570	119,69425676993348	11570	-0,39369825677751252	11570	119,69536100009627	11570	0	11570	0
11580	-0,0039164022723128635	11580	119,69252577468464	11580	-0,86766991604786914	11580	119,69536100009627	11580	0	11580	0
11590	-0,0074274442183579707	11590	119,69072580085556	11590	-0,65533410851570939	11590	119,69536100009627	11590	0	11590	0
11600	-0,00215513922611326	11600	119,69579487803844	11600	-0,017884247111097169	11600	119,69536100009627	11600	0	11600	0
11610	0,0035289203555869991	11610	119,695830696585	11610	-0,010791709989283846	11610	119,69536100009627	11610	0	11610	0
11620	-0,011877273728480044	11620	119,69475059066468	11620	-0,552250154868645	11620	119,69536100009627	11620	0	11620	0
11630	0,0040594924730424538	11630	119,69811531236904	11630	0,28624811652182863	11630	119,69536100009627	11630	0	11630	0
11640	-0,000495803191246809	11640	119,69383184587223	11640	-0,64021290303351319	11640	119,69536100009627	11640	0	11640	0
11650	0,0087600092636849185	11650	119,69742280066828	11650	0,24432653183324504	11650	119,69536100009627	11650	0	11650	0
11660	-0,00017840461669482569	11660	119,69366878152925	11660	-0,12759853949895814	11660	119,69536100009627	11660	0	11660	0
11670	-0,001490651700174594	11670	119,69120369883599	11670	-1,25688115686211	11670	119,69536100009627	11670	0	11670	0
11680	-0,0095947220937742782	11680	119,69188237224431	11680	-0,59526390199333312	11680	119,69536100009627	11680	0	11680	0
11690	-0,0032294124856232817	11690	119,69464242398112	11690	0,30423627686756327	11690	119,69536100009627	11690	0	11690	0
11700	-0,0043484198858194057	11700	119,69412384372119	11700	-0,2246683278862586	11700	119,69536100009627	11700	0	11700	0
11710	0,0095272473487358327	11710	119,69847724297725	11710	1,1370524002240114	11710	119,69536100009627	11710	0	11710	0
11720	0,0021787330385588262	11720	119,69619535992105	11720	0,2661750016415817	11720	119,69536100009627	11720	0	11720	0
11730	0,007696202963792787	11730	119,69662654441095	11730	0,31471031483083428	11730	119,69536100009627	11730	0	11730	0
11740	-0,0094421196683330388	11740	119,69342115304835	11740	-1,112711687334317	11740	119,69536100009627	11740	0	11740	0
11750	0,014811902913185699	11750	119,70118078544256	11750	1,0278134298106387	11750	119,69536100009627	11750	0	11750	0
11760	-0,0063735715243533088	11760	119,69591476064497	11760	-0,42158199390003759	11760	119,69536100009627	11760	0	11760	0
11770	0,0029840922803505577	11770	119,69438749333683	11770	-0,39149458395946252	11770	119,69536100009627	11770	0	11770	0
11780	-0,0039293030286356766	11780	119,69484252489298	11780	0,44724243935423758	11780	119,69536100009627	11780	0	11780	0
11790	0,0053995958134618769	11790	119,69323322604166	11790	0,43220758404822235	11790	119,69536100009627	11790	0	11790	0
11800	-0,012684664449913492	11800	119,69216285152356	11800	-0,91558238984072315	11800	119,69536100009627	11800	0	11800	0
11810	-0,0049598842605367444	11810	119,6955111571348	11810	0,77480319027318	11810	119,69536100009627	11810	0	11810	0
11820	-0,00414935431577165	11820	119,69308214926984	11820	-0,792922058257758	11820	119,69536100009627	11820	0	11820	0
11830	-0,0015353304737761205	11830	119,69763844054306	11830	0,94515267798300817	11830	119,69536100009627	11830	0	11830	0
11840	0,0021471780328278251	11840	119,6947184818189	11840	0,53001112927091276	11840	119,69536100009627	11840	0	11840	0
11850	0,0024163488809257109	11850	119,69909660326626	11850	0,60168566164737747	11850	119,69536100009627	11850	0	11850	0
11860	-0,0020475148543752137	11860	119,69464145338428	11860	-0,23901482472429902	11860	119,69536100009627	11860	0	11860	0
11870	0,0036807535360412883	11870	119,69469674337327	11870	-0,047734728214119587	11870	119,69536100009627	11870	0	11870	0
11880	0,0016172779093664579	11880	119,69781944946648	11880	-0,051078930446530668	11880	119,69536100009627	11880	0	11880	0
11890	-0,00036653443459066593	11890	119,69485092199666	11890	-0,26956266823332148	11890	119,69536100009627	11890	0	11890	0
11900	-0,0032917718487515454	11900	119,69358841713589	11900	-0,81221425620673493	11900	119,69536100009627	11900	0	11900	0
11910	-0,017609557972969592	11910	119,6900721706582	11910	-1,5899283772998929	11910	119,69536100009627	11910	0	11910	0
11920	0,0013005099492315374	11920	119,69564271140415	11920	1,031541328023422	11920	119,69536100009627	11920	0	11920	0
11930	-0,0084811673586637649	11930	119,69434546907485	11930	0,20134692284491923	11930	119,69536100009627	11930	0	11930	0
11940	0,0066186648772754457	11940	119,69332548633226	11940	-0,23971678971604193	11940	119,69536100009627	11940	0	11940	0
11950	-0,00748532396804713	11950	119,69734674498565	11950	0,60474444518970871	11950	119,69536100009627	11950	0	11950	0
11960	-0,0034932507399041387	11960	119,69448288173217	11960	0,60679948289671637	11960	119,69536100009627	11960	0	11960	0
11970	0,013499200685103482	11970	119,69844966631291	11970	0,21244142316949635	11970	119,69536100009627	11970	0	11970	0
11980	-0,0034399770728641239	11980	119,69490319919589	11980	-0,47434701488979086	11980	119,69536100009627	11980	0	11980	0
11990	0,02077866446950493	11990	119,69704237684333	11990	0,65904901198706156	11990	119,69536100009627	11990	0	11990	0
12000	-0,0094525221807013442	12000	119,69397750473389	12000	-0,45475127566742413	12000	119,69536100009627	12000	0	12000	0
12010	-0,0039151331753476222	12010	119,69417430279208	12010	-0,70409367697856828	12010	119,69536100009627	12010	0	12010	0
12020	0,0054338798827081435	12020	119,69566869511675	12020	0,0662698602732536	12020	119,69536100009627	12020	0	12020	0
12030	0,0065244024167352092	12030	119,69755959350903	12030	0,24707280602077497	12030	119,69536100009627	12030	0	12030	0
12040	-0,0062807683064135559	12040	119,69373686113384	12040	-0,38423121677408811	12040	119,69536100009627	12040	0	12040	0
12050	-0,010825288950194427	12050	119,69482652133604	12050	0,60063147259144989	12050	119,69536100009627	12050	0	12050	0
12060	0,00038852903954333273	12060	119,69623454433467	12060	0,11448452463733524	12060	119,69536100009627	12060	0	12060	0
12070	-0,0001912945991740339	12070	119,69370925548515	12070	0,6080901505172206	12070	119,69536100009627	12070	0	12070	0
12080	-0,010093661857758349	12080	119,69242773209925	12080	-0,056496479135652866	12080	119,69536100009627	12080	0	12080	0
12090	1,6527059064881556E-05	12090	119,69586431440229	12090	1,05737804478985	12090	119,69536100009627	12090	0	12090	0
12100	0,0051594706312575005	12100	119,69776781957081	12100	-0,42808028229398143	12100	119,69536100009627	12100	0	12100	0
12110	0,012306303105611361	12110	119,69921392888998	12110	1,0397511925331855	12110	119,69536100009627	12110	0	12110	0
12120	-0,00857181795470783	12120	119,69584639838196	12120	-0,13398091363513742	12120	119,69536100009627	12120	0	12120	0
12130	0,0090235142226871012	12130	119,6990394062957	12130	0,30739584612515147	12130	119,69536100009627	12130	0	12130	0
12140	0,012866311145574667	12140	119,69587252481577	12140	0,029089824146916382	12140	119,69536100009627	12140	0	12140	0
12150	-0,0062800159377166707	12150	119,6932696405607	12150	0,33298341113199381	12150	119,69536100009627	12150	0	12150	0
12160	-0,0043200231014938768	12160	119,69165208312101	12160	-0,505658345492123	12160	119,69536100009627	12160	0	12160	0
12170	-0,0080973334575244766	12170	119,69220045115107	12170	-1,0116442821757097	12170	119,69536100009627	12170	0	12170	0
12180	-0,0053243050135926328	12180	119,69618893165936	12180	0,42758967119302482	12180	119,69536100009627	12180	0	12180	0
12190	0,0037188566119524696	12190	119,69463953800153	12190	0,6577623682377377	12190	119,69536100009627	12190	0	12190	0
12200	0,0058935272705530175	12200	119,69916733773074	12200	0,555260815999822	12200	119,69536100009627	12200	0	12200	0
12210	-0,0012956101146065265	12210	119,69626045772959	12210	0,49603413074133484	12210	119,69536100009627	12210	0	12210	0
12220	-0,0034071769732498557	12220	119,69384458840474	12220	-1,3480872332379872	12220	119,69536100009627	12220	0	12220	0
12230	0,0023724056110890003	12230	119,69850693894662	12230	1,2817054412506783	12230	119,69536100009627	12230	0	12230	0
12240	0,0048223050556309441	12240	119,69434469990151	12240	0,23862782872823168	12240	119,69536100009627	12240	0	12240	0
12250	0,0053474846635460293	12250	119,69619835970467	12250	0,11628066025088091	12250	119,69536100009627	12250	0	12250	0
12260	-0,013069618354085166	12260	119,68869581479603	12260	-1,4759542140412139	12260	119,69536100009627	12260	0	12260	0
12270	-0,0051349692537040288	12270	119,69556040096093	12270	0,91405889719161193	12270	119,69536100009627	12270	0	12270	0
12280	-0,0066178921852484782	12280	119,69492901675766	12280	-0,11786208476159787	12280	119,69536100009627	12280	0	12280	0
12290	-0,0027614264455806362	12290	119,69496792755362	12290	-0,64507123949738143	12290	119,69536100009627	12290	0	12290	0
12300	0,015006249145869762	12300	119,70232348373285	12300	0,77767576178877462	12300	119,69536100009627	12300	0	12300	0
12310	1,2191002341087452E-05	12310	119,69650711375175	12310	-0,3128718436872075	12310	119,69536100009627	12310	0	12310	0
